opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,series,sales_price,sector,year_established,revenue,employees,office_location,subsidiary_of,manager,regional_office
HZNNKQ0T,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,2017-10-01,2017-10-03,1076.0,GTX,1096.0,technology,1992.0,1712.68,3194.0,United States,Acme Corporation,Cara Losch,East
Z6ETLZQU,Corliss Cosme,GTX Plus Pro,Mathtouch,Won,2017-10-01,2017-12-18,5528.0,GTX,5482.0,marketing,1984.0,3027.46,9516.0,Jordan,,Cara Losch,East
0MXZ36G7,Corliss Cosme,GTX Basic,Bubba Gump,Won,2017-10-03,2017-10-04,616.0,GTX,550.0,software,2002.0,987.39,2253.0,United States,,Cara Losch,East
5WAKI1NB,Corliss Cosme,GTX Basic,No Acct Name Entered,Engaging,2017-10-04,,,GTX,550.0,,,,,,,Cara Losch,East
1FHY3UGF,Corliss Cosme,GTX Pro,Zotware,Lost,2017-10-05,2017-10-13,0.0,GTX,4821.0,software,1979.0,4478.47,13809.0,United States,,Cara Losch,East
MVZG0BSG,Corliss Cosme,GTX Plus Basic,Donware,Won,2017-10-06,2017-10-16,1095.0,GTX,1096.0,marketing,1999.0,1197.44,2570.0,United States,,Cara Losch,East
S181FZ0Y,Corliss Cosme,GTX Basic,Zotware,Lost,2017-10-08,2017-10-16,0.0,GTX,550.0,software,1979.0,4478.47,13809.0,United States,,Cara Losch,East
V9UM2K16,Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,2017-10-09,2017-10-15,5711.0,GTX,5482.0,retail,2004.0,702.72,1831.0,United States,,Cara Losch,East
9G85W8XE,Corliss Cosme,GTX Plus Basic,Kan-code,Lost,2017-10-10,2017-10-15,0.0,GTX,1096.0,software,1982.0,11698.03,34288.0,United States,,Cara Losch,East
AP9MLRZJ,Corliss Cosme,GTX Pro,Initech,Won,2017-10-11,2017-12-20,4501.0,GTX,4821.0,telecommunications,1994.0,6395.05,20275.0,United States,,Cara Losch,East
4O3EPWFR,Corliss Cosme,GTX Plus Basic,No Acct Name Entered,Engaging,2017-10-12,,,GTX,1096.0,,,,,,,Cara Losch,East
4N9E1F86,Corliss Cosme,GTX Plus Basic,Zathunicon,Lost,2017-10-13,2017-10-20,0.0,GTX,1096.0,retail,2010.0,71.12,144.0,United States,,Cara Losch,East
895XMROB,Corliss Cosme,GTX Plus Pro,Yearin,Lost,2017-10-13,2017-11-21,0.0,GTX,5482.0,retail,2005.0,2261.05,3851.0,United States,,Cara Losch,East
N8BM4XEP,Corliss Cosme,GTX Basic,The New York Inquirer,Won,2017-10-14,2017-11-17,560.0,GTX,550.0,medical,1996.0,439.21,792.0,United States,,Cara Losch,East
VPD4G16I,Corliss Cosme,GTX Pro,Zencorporation,Won,2017-10-16,2017-10-17,4247.0,GTX,4821.0,technology,2011.0,40.79,142.0,China,,Cara Losch,East
KXTUVDLU,Corliss Cosme,MG Advanced,Plussunin,Lost,2017-10-17,2017-12-13,0.0,MG,3393.0,retail,2003.0,1419.98,4018.0,United States,,Cara Losch,East
3MKAQ2YI,Corliss Cosme,GTX Plus Basic,Konex,Lost,2017-10-18,2017-10-25,0.0,GTX,1096.0,technology,1980.0,7708.38,13756.0,United States,,Cara Losch,East
42CA70FG,Corliss Cosme,MG Advanced,Zotware,Won,2017-10-18,2017-10-26,3225.0,MG,3393.0,software,1979.0,4478.47,13809.0,United States,,Cara Losch,East
IKDFG91F,Corliss Cosme,MG Advanced,Kan-code,Lost,2017-10-19,2017-12-26,0.0,MG,3393.0,software,1982.0,11698.03,34288.0,United States,,Cara Losch,East
BP3I9G0F,Corliss Cosme,GTX Plus Basic,Konex,Won,2017-10-19,2017-10-21,1105.0,GTX,1096.0,technology,1980.0,7708.38,13756.0,United States,,Cara Losch,East
PDXFX23P,Corliss Cosme,GTX Pro,Initech,Won,2017-10-20,2017-10-26,4287.0,GTX,4821.0,telecommunications,1994.0,6395.05,20275.0,United States,,Cara Losch,East
4MXSHU7X,Corliss Cosme,GTK 500,Kan-code,Lost,2017-10-22,2017-11-30,0.0,GTK,26768.0,software,1982.0,11698.03,34288.0,United States,,Cara Losch,East
S7UVZXM3,Corliss Cosme,MG Special,No Acct Name Entered,Engaging,2017-10-24,,,MG,55.0,,,,,,,Cara Losch,East
OYH46MQB,Corliss Cosme,GTX Basic,No Acct Name Entered,Engaging,2017-10-25,,,GTX,550.0,,,,,,,Cara Losch,East
UX9D17FS,Corliss Cosme,GTX Pro,Ontomedia,Won,2017-10-26,2017-11-04,4525.0,GTX,4821.0,employment,1997.0,882.12,2769.0,United States,,Cara Losch,East
GXQJVJQT,Corliss Cosme,GTX Basic,Mathtouch,Won,2017-10-27,2017-10-29,601.0,GTX,550.0,marketing,1984.0,3027.46,9516.0,Jordan,,Cara Losch,East
OY08XJ2E,Corliss Cosme,GTX Plus Basic,Gekko & Co,Won,2017-10-28,2017-11-12,1079.0,GTX,1096.0,retail,1990.0,2520.83,3502.0,United States,,Cara Losch,East
TLAWJR5V,Corliss Cosme,GTX Plus Pro,Ontomedia,Won,2017-10-29,2017-11-11,5646.0,GTX,5482.0,employment,1997.0,882.12,2769.0,United States,,Cara Losch,East
46UHJGY0,Corliss Cosme,MG Special,No Acct Name Entered,Engaging,2017-11-02,,,MG,55.0,,,,,,,Cara Losch,East
0CR37ETK,Corliss Cosme,MG Advanced,No Acct Name Entered,Engaging,2017-11-05,,,MG,3393.0,,,,,,,Cara Losch,East
C2FSIMZP,Corliss Cosme,GTX Pro,No Acct Name Entered,Engaging,2017-11-07,,,GTX,4821.0,,,,,,,Cara Losch,East
C3KQJVDU,Corliss Cosme,GTX Basic,Acme Corporation,Won,2017-11-10,2017-11-18,577.0,GTX,550.0,technology,1996.0,1100.04,2822.0,United States,,Cara Losch,East
50OYB2YN,Corliss Cosme,GTX Plus Basic,Kinnamplus,Won,2017-11-11,2017-11-20,1180.0,GTX,1096.0,retail,2004.0,702.72,1831.0,United States,,Cara Losch,East
V1458D23,Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Won,2017-11-12,2017-11-13,1138.0,GTX,1096.0,finance,1998.0,2022.14,5113.0,United States,,Cara Losch,East
QA2XTMMZ,Corliss Cosme,GTX Pro,Yearin,Lost,2017-11-20,2017-11-27,0.0,GTX,4821.0,retail,2005.0,2261.05,3851.0,United States,,Cara Losch,East
SK3A12HI,Corliss Cosme,MG Special,Massive Dynamic,Won,2017-11-21,2017-12-21,57.0,MG,55.0,entertainment,1989.0,665.06,1095.0,United States,,Cara Losch,East
3RJPZ634,Corliss Cosme,GTX Pro,Konex,Won,2017-11-22,2017-12-06,4492.0,GTX,4821.0,technology,1980.0,7708.38,13756.0,United States,,Cara Losch,East
BF9D3HVC,Corliss Cosme,GTX Basic,Donquadtech,Lost,2017-11-23,2017-12-02,0.0,GTX,550.0,technology,1992.0,1712.68,3194.0,United States,Acme Corporation,Cara Losch,East
MAUIC3DD,Corliss Cosme,GTX Plus Pro,Sumace,Lost,2017-11-26,2017-12-10,0.0,GTX,5482.0,retail,2000.0,167.89,493.0,Romania,,Cara Losch,East
20048JO2,Corliss Cosme,GTX Plus Basic,Opentech,Won,2017-11-26,2017-12-14,1204.0,GTX,1096.0,finance,1994.0,355.23,853.0,United States,,Cara Losch,East
GQDS81G1,Corliss Cosme,GTX Plus Pro,No Acct Name Entered,Engaging,2017-11-30,,,GTX,5482.0,,,,,,,Cara Losch,East
EY0JZ32S,Corliss Cosme,GTX Plus Basic,Zotware,Lost,2017-12-05,2017-12-27,0.0,GTX,1096.0,software,1979.0,4478.47,13809.0,United States,,Cara Losch,East
0OJE7J6C,Corliss Cosme,GTX Plus Pro,Gekko & Co,Won,2017-12-09,2017-12-17,5143.0,GTX,5482.0,retail,1990.0,2520.83,3502.0,United States,,Cara Losch,East
PAGZQH8L,Cecily Lampkin,MG Advanced,Treequote,Won,2016-11-25,2017-03-06,3956.0,MG,3393.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,Dustin Brinkmann,Central
TWF0J0DF,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2016-12-08,2017-03-01,5882.0,GTX,5482.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955.0,MG,3393.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0.0,MG,3393.0,retail,2007.0,894.33,1635.0,Italy,,Dustin Brinkmann,Central
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,0.0,GTX,5482.0,retail,2001.0,718.62,2448.0,United States,,Dustin Brinkmann,Central
EDEBWIOX,Cecily Lampkin,MG Advanced,Finhigh,Lost,2017-01-23,2017-05-28,0.0,MG,3393.0,finance,2006.0,1102.43,1759.0,United States,,Dustin Brinkmann,Central
WVJBVA61,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-01-29,2017-03-21,3496.0,MG,3393.0,entertainment,1998.0,217.87,551.0,United States,,Dustin Brinkmann,Central
5FFY13G5,Cecily Lampkin,MG Special,Scottech,Lost,2017-01-30,2017-05-19,0.0,MG,55.0,marketing,2012.0,45.39,100.0,United States,Inity,Dustin Brinkmann,Central
QQDO45YR,Cecily Lampkin,MG Advanced,Warephase,Won,2017-02-04,2017-05-09,3470.0,MG,3393.0,services,1997.0,2041.73,5276.0,United States,,Dustin Brinkmann,Central
3MNZF5ZK,Cecily Lampkin,GTX Plus Pro,Zumgoity,Won,2017-02-12,2017-06-03,5148.0,GTX,5482.0,medical,1984.0,441.08,1210.0,United States,,Dustin Brinkmann,Central
Y3ULGUD8,Cecily Lampkin,GTX Plus Basic,Ron-tech,Won,2017-02-16,2017-05-18,1079.0,GTX,1096.0,medical,1992.0,3922.42,6837.0,United States,,Dustin Brinkmann,Central
8ZYVKQ27,Cecily Lampkin,GTX Plus Pro,Statholdings,Won,2017-02-20,2017-06-26,5154.0,GTX,5482.0,employment,1997.0,291.27,586.0,United States,,Dustin Brinkmann,Central
ERYLM04D,Cecily Lampkin,MG Advanced,Funholding,Won,2017-02-23,2017-05-23,3668.0,MG,3393.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Dustin Brinkmann,Central
06T2UPDG,Cecily Lampkin,MG Special,dambase,Lost,2017-02-24,2017-06-05,0.0,MG,55.0,marketing,1995.0,2173.98,2928.0,United States,Inity,Dustin Brinkmann,Central
VTT447YT,Cecily Lampkin,GTX Basic,Conecom,Won,2017-02-27,2017-05-03,497.0,GTX,550.0,technology,2005.0,1520.66,1806.0,United States,,Dustin Brinkmann,Central
9924I5ZF,Cecily Lampkin,GTX Plus Pro,Betatech,Won,2017-03-02,2017-05-25,5728.0,GTX,5482.0,medical,1986.0,647.18,1185.0,Kenya,,Dustin Brinkmann,Central
6TB7XA83,Cecily Lampkin,MG Special,dambase,Won,2017-03-04,2017-05-18,51.0,MG,55.0,marketing,1995.0,2173.98,2928.0,United States,Inity,Dustin Brinkmann,Central
S93L97VV,Cecily Lampkin,MG Special,Scottech,Won,2017-03-07,2017-03-17,47.0,MG,55.0,marketing,2012.0,45.39,100.0,United States,Inity,Dustin Brinkmann,Central
ENOMNCOJ,Cecily Lampkin,MG Special,Bioholding,Won,2017-03-08,2017-06-03,59.0,MG,55.0,medical,2012.0,587.34,1356.0,Philippines,,Dustin Brinkmann,Central
57689GK9,Cecily Lampkin,MG Advanced,Finhigh,Won,2017-03-10,2017-03-20,3587.0,MG,3393.0,finance,2006.0,1102.43,1759.0,United States,,Dustin Brinkmann,Central
S2WDGIHL,Cecily Lampkin,MG Advanced,Warephase,Won,2017-03-10,2017-05-29,2915.0,MG,3393.0,services,1997.0,2041.73,5276.0,United States,,Dustin Brinkmann,Central
KUK2H5MD,Cecily Lampkin,GTX Plus Basic,Rundofase,Won,2017-03-11,2017-06-13,1184.0,GTX,1096.0,technology,1983.0,1008.06,1238.0,United States,,Dustin Brinkmann,Central
1IHNDN80,Cecily Lampkin,MG Advanced,Streethex,Lost,2017-03-12,2017-05-02,0.0,MG,3393.0,retail,1988.0,1376.8,1165.0,Belgium,,Dustin Brinkmann,Central
V0EIMVES,Cecily Lampkin,GTX Plus Pro,Konmatfix,Won,2017-03-13,2017-05-13,5121.0,GTX,5482.0,marketing,1985.0,375.43,1190.0,United States,,Dustin Brinkmann,Central
DL4SZAGH,Cecily Lampkin,MG Advanced,Rundofase,Won,2017-03-13,2017-03-31,3611.0,MG,3393.0,technology,1983.0,1008.06,1238.0,United States,,Dustin Brinkmann,Central
XN7EV14M,Cecily Lampkin,GTX Basic,Konmatfix,Won,2017-03-18,2017-05-09,538.0,GTX,550.0,marketing,1985.0,375.43,1190.0,United States,,Dustin Brinkmann,Central
P5BRH80Z,Cecily Lampkin,MG Special,Rundofase,Won,2017-03-18,2017-03-27,53.0,MG,55.0,technology,1983.0,1008.06,1238.0,United States,,Dustin Brinkmann,Central
WELHHO3U,Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,2017-03-21,2017-03-30,966.0,GTX,1096.0,finance,1987.0,1698.2,3798.0,United States,,Dustin Brinkmann,Central
8RZ1A49O,Cecily Lampkin,MG Special,Bioholding,Won,2017-03-24,2017-03-31,54.0,MG,55.0,medical,2012.0,587.34,1356.0,Philippines,,Dustin Brinkmann,Central
GOIVV4OG,Cecily Lampkin,MG Advanced,Zumgoity,Won,2017-03-27,2017-05-29,3267.0,MG,3393.0,medical,1984.0,441.08,1210.0,United States,,Dustin Brinkmann,Central
6FT804V9,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-03-28,2017-04-06,0.0,GTX,550.0,technology,1997.0,8170.38,16499.0,South Korea,,Dustin Brinkmann,Central
SKTAI2GS,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-03-28,2017-04-08,1056.0,GTX,1096.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Dustin Brinkmann,Central
1MQFYGEE,Cecily Lampkin,MG Advanced,Inity,Won,2017-03-29,2017-06-03,3670.0,MG,3393.0,marketing,1986.0,2403.58,8801.0,United States,,Dustin Brinkmann,Central
70GGNRPB,Cecily Lampkin,GTX Basic,Bioholding,Lost,2017-03-30,2017-04-11,0.0,GTX,550.0,medical,2012.0,587.34,1356.0,Philippines,,Dustin Brinkmann,Central
0VYX8TN3,Cecily Lampkin,MG Special,dambase,Lost,2017-03-30,2017-04-09,0.0,MG,55.0,marketing,1995.0,2173.98,2928.0,United States,Inity,Dustin Brinkmann,Central
JPJ3A9T8,Cecily Lampkin,GTX Basic,Dontechi,Won,2017-03-30,2017-05-19,541.0,GTX,550.0,software,1982.0,4618.0,10083.0,United States,,Dustin Brinkmann,Central
H00Y9555,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-04-02,2017-04-10,3343.0,MG,3393.0,entertainment,1998.0,217.87,551.0,United States,,Dustin Brinkmann,Central
LOAYKUEO,Cecily Lampkin,GTX Plus Pro,Treequote,Lost,2017-04-05,2017-04-10,0.0,GTX,5482.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,Dustin Brinkmann,Central
D1UDLFVY,Cecily Lampkin,GTX Basic,Funholding,Lost,2017-04-09,2017-04-10,0.0,GTX,550.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Dustin Brinkmann,Central
M8WP93D4,Cecily Lampkin,GTX Basic,Isdom,Lost,2017-04-09,2017-04-18,0.0,GTX,550.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
3GPAFD3X,Cecily Lampkin,MG Special,Zumgoity,Lost,2017-04-09,2017-04-20,0.0,MG,55.0,medical,1984.0,441.08,1210.0,United States,,Dustin Brinkmann,Central
4INFXLM5,Cecily Lampkin,MG Special,Rangreen,Lost,2017-04-10,2017-04-20,0.0,MG,55.0,technology,1987.0,2938.67,8775.0,Panama,,Dustin Brinkmann,Central
LIZMTGH2,Cecily Lampkin,MG Advanced,Isdom,Won,2017-04-10,2017-04-18,3409.0,MG,3393.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
XYZ39YT2,Cecily Lampkin,MG Special,Betatech,Lost,2017-04-11,2017-04-19,0.0,MG,55.0,medical,1986.0,647.18,1185.0,Kenya,,Dustin Brinkmann,Central
IVW8MQGN,Cecily Lampkin,MG Advanced,dambase,Won,2017-04-12,2017-04-20,3785.0,MG,3393.0,marketing,1995.0,2173.98,2928.0,United States,Inity,Dustin Brinkmann,Central
P7LVKDC9,Cecily Lampkin,GTX Plus Basic,Hottechi,Won,2017-04-15,2017-06-27,1163.0,GTX,1096.0,technology,1997.0,8170.38,16499.0,South Korea,,Dustin Brinkmann,Central
WCSJBX3N,Cecily Lampkin,MG Advanced,Warephase,Lost,2017-04-16,2017-06-28,0.0,MG,3393.0,services,1997.0,2041.73,5276.0,United States,,Dustin Brinkmann,Central
8KFFRJSS,Cecily Lampkin,MG Special,Conecom,Lost,2017-04-17,2017-04-19,0.0,MG,55.0,technology,2005.0,1520.66,1806.0,United States,,Dustin Brinkmann,Central
I6TVFB6J,Cecily Lampkin,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-04-19,2017-04-28,0.0,GTX,550.0,retail,2007.0,894.33,1635.0,Italy,,Dustin Brinkmann,Central
PHAFVDFO,Cecily Lampkin,MG Special,Konmatfix,Won,2017-04-19,2017-04-20,55.0,MG,55.0,marketing,1985.0,375.43,1190.0,United States,,Dustin Brinkmann,Central
9SBO74M5,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Won,2017-04-30,2017-08-10,3139.0,MG,3393.0,retail,2007.0,894.33,1635.0,Italy,,Dustin Brinkmann,Central
G17H7YXA,Cecily Lampkin,MG Special,Dontechi,Won,2017-05-09,2017-08-09,63.0,MG,55.0,software,1982.0,4618.0,10083.0,United States,,Dustin Brinkmann,Central
AP3405RD,Cecily Lampkin,MG Special,Dontechi,Won,2017-05-10,2017-05-16,57.0,MG,55.0,software,1982.0,4618.0,10083.0,United States,,Dustin Brinkmann,Central
7SF3PMMY,Cecily Lampkin,MG Special,Codehow,Won,2017-05-12,2017-06-10,61.0,MG,55.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Dustin Brinkmann,Central
CZF82O5B,Cecily Lampkin,MG Advanced,Hottechi,Won,2017-05-12,2017-05-27,3831.0,MG,3393.0,technology,1997.0,8170.38,16499.0,South Korea,,Dustin Brinkmann,Central
GXKR6EG9,Cecily Lampkin,MG Advanced,Rundofase,Won,2017-05-13,2017-05-27,3558.0,MG,3393.0,technology,1983.0,1008.06,1238.0,United States,,Dustin Brinkmann,Central
EXMA7FRC,Cecily Lampkin,GTX Plus Basic,Hottechi,Won,2017-05-15,2017-05-30,1129.0,GTX,1096.0,technology,1997.0,8170.38,16499.0,South Korea,,Dustin Brinkmann,Central
O0NCMYX9,Cecily Lampkin,GTX Basic,Betatech,Won,2017-05-25,2017-06-05,460.0,GTX,550.0,medical,1986.0,647.18,1185.0,Kenya,,Dustin Brinkmann,Central
NCF4DT7H,Cecily Lampkin,MG Advanced,Condax,Lost,2017-05-27,2017-06-05,0.0,MG,3393.0,medical,2017.0,4.54,9.0,United States,,Dustin Brinkmann,Central
I3RW4OMF,Cecily Lampkin,GTX Basic,Bioholding,Won,2017-05-29,2017-08-29,611.0,GTX,550.0,medical,2012.0,587.34,1356.0,Philippines,,Dustin Brinkmann,Central
N60TC14O,Cecily Lampkin,GTX Plus Pro,Zumgoity,Lost,2017-05-31,2017-08-05,0.0,GTX,5482.0,medical,1984.0,441.08,1210.0,United States,,Dustin Brinkmann,Central
6JEAYHOE,Cecily Lampkin,MG Advanced,Isdom,Lost,2017-06-02,2017-06-18,0.0,MG,3393.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
IKQSEYPT,Cecily Lampkin,MG Special,Streethex,Won,2017-06-02,2017-06-12,52.0,MG,55.0,retail,1988.0,1376.8,1165.0,Belgium,,Dustin Brinkmann,Central
SMU4542Q,Cecily Lampkin,GTX Plus Basic,Hottechi,Lost,2017-06-04,2017-08-16,0.0,GTX,1096.0,technology,1997.0,8170.38,16499.0,South Korea,,Dustin Brinkmann,Central
WX63AIMZ,Cecily Lampkin,MG Special,Dontechi,Won,2017-06-08,2017-06-18,59.0,MG,55.0,software,1982.0,4618.0,10083.0,United States,,Dustin Brinkmann,Central
09P7O0LQ,Cecily Lampkin,MG Special,Finhigh,Won,2017-06-08,2017-09-13,60.0,MG,55.0,finance,2006.0,1102.43,1759.0,United States,,Dustin Brinkmann,Central
OU9O62Y7,Cecily Lampkin,GTX Plus Pro,Cancity,Won,2017-06-10,2017-08-04,4749.0,GTX,5482.0,retail,2001.0,718.62,2448.0,United States,,Dustin Brinkmann,Central
A50JWKFS,Cecily Lampkin,GTX Plus Basic,Streethex,Won,2017-06-11,2017-09-25,1001.0,GTX,1096.0,retail,1988.0,1376.8,1165.0,Belgium,,Dustin Brinkmann,Central
UKECBJV5,Cecily Lampkin,GTX Plus Pro,Streethex,Won,2017-06-12,2017-08-29,4961.0,GTX,5482.0,retail,1988.0,1376.8,1165.0,Belgium,,Dustin Brinkmann,Central
YHVY1LHH,Cecily Lampkin,MG Advanced,dambase,Won,2017-06-15,2017-06-25,3785.0,MG,3393.0,marketing,1995.0,2173.98,2928.0,United States,Inity,Dustin Brinkmann,Central
YSNODM63,Cecily Lampkin,GTX Plus Pro,Streethex,Lost,2017-06-20,2017-06-27,0.0,GTX,5482.0,retail,1988.0,1376.8,1165.0,Belgium,,Dustin Brinkmann,Central
WCEPUBH5,Cecily Lampkin,MG Advanced,Hottechi,Won,2017-06-22,2017-09-12,3510.0,MG,3393.0,technology,1997.0,8170.38,16499.0,South Korea,,Dustin Brinkmann,Central
HPBCTTV3,Cecily Lampkin,MG Advanced,Rangreen,Lost,2017-06-23,2017-07-04,0.0,MG,3393.0,technology,1987.0,2938.67,8775.0,Panama,,Dustin Brinkmann,Central
48FB5MD2,Cecily Lampkin,MG Special,Treequote,Won,2017-06-23,2017-07-05,66.0,MG,55.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,Dustin Brinkmann,Central
9SRU5CI6,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-06-25,2017-08-09,1128.0,GTX,1096.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Dustin Brinkmann,Central
ZRZI054E,Cecily Lampkin,GTX Basic,Toughzap,Won,2017-06-26,2017-07-06,612.0,GTX,550.0,retail,1995.0,332.43,799.0,United States,,Dustin Brinkmann,Central
Y5HR9J3G,Cecily Lampkin,GTX Basic,Domzoom,Won,2017-06-27,2017-08-01,513.0,GTX,550.0,entertainment,1998.0,217.87,551.0,United States,,Dustin Brinkmann,Central
HKH717ED,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-06-28,2017-08-11,0.0,GTX,550.0,technology,1997.0,8170.38,16499.0,South Korea,,Dustin Brinkmann,Central
DAW2JTP5,Cecily Lampkin,MG Special,Genco Pura Olive Oil Company,Lost,2017-06-28,2017-07-07,0.0,MG,55.0,retail,2007.0,894.33,1635.0,Italy,,Dustin Brinkmann,Central
8U5GBXK1,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Won,2017-06-30,2017-09-15,3427.0,MG,3393.0,retail,2007.0,894.33,1635.0,Italy,,Dustin Brinkmann,Central
7T9J42UX,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Won,2017-07-01,2017-07-11,4391.0,GTX,5482.0,technology,2000.0,1223.72,2497.0,Norway,,Dustin Brinkmann,Central
I7QSO0VZ,Cecily Lampkin,GTX Basic,Rundofase,Won,2017-07-02,2017-07-04,480.0,GTX,550.0,technology,1983.0,1008.06,1238.0,United States,,Dustin Brinkmann,Central
9OLZU3WB,Cecily Lampkin,MG Special,Condax,Won,2017-07-03,2017-09-23,47.0,MG,55.0,medical,2017.0,4.54,9.0,United States,,Dustin Brinkmann,Central
JDXET5H9,Cecily Lampkin,MG Special,Warephase,Won,2017-07-03,2017-08-31,51.0,MG,55.0,services,1997.0,2041.73,5276.0,United States,,Dustin Brinkmann,Central
3GEDSDVN,Cecily Lampkin,GTX Basic,Inity,Won,2017-07-06,2017-07-08,590.0,GTX,550.0,marketing,1986.0,2403.58,8801.0,United States,,Dustin Brinkmann,Central
R0ZYAJFM,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2017-07-06,2017-07-14,5629.0,GTX,5482.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
LNT5B9XY,Cecily Lampkin,MG Special,Statholdings,Lost,2017-07-07,2017-07-17,0.0,MG,55.0,employment,1997.0,291.27,586.0,United States,,Dustin Brinkmann,Central
CPQ348W9,Cecily Lampkin,GTX Basic,Isdom,Won,2017-07-07,2017-07-15,458.0,GTX,550.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
UZ0MRAFU,Cecily Lampkin,GTX Plus Pro,Codehow,Won,2017-07-07,2017-09-18,5455.0,GTX,5482.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,Dustin Brinkmann,Central
B7WWPCO6,Cecily Lampkin,GTX Basic,Gogozoom,Lost,2017-07-10,2017-07-23,0.0,GTX,550.0,telecommunications,2007.0,86.68,187.0,United States,Sonron,Dustin Brinkmann,Central
P6H45Y25,Cecily Lampkin,GTX Basic,Scottech,Lost,2017-07-11,2017-09-16,0.0,GTX,550.0,marketing,2012.0,45.39,100.0,United States,Inity,Dustin Brinkmann,Central
28EVFB8G,Cecily Lampkin,GTX Plus Basic,Treequote,Lost,2017-07-11,2017-07-13,0.0,GTX,1096.0,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,Dustin Brinkmann,Central
2X86737Q,Cecily Lampkin,GTX Plus Pro,Inity,Won,2017-07-14,2017-07-16,5537.0,GTX,5482.0,marketing,1986.0,2403.58,8801.0,United States,,Dustin Brinkmann,Central
TWO2Q99P,Cecily Lampkin,GTX Plus Pro,Conecom,Won,2017-07-16,2017-09-30,5753.0,GTX,5482.0,technology,2005.0,1520.66,1806.0,United States,,Dustin Brinkmann,Central
72UVDOKU,Cecily Lampkin,MG Special,Konmatfix,Won,2017-07-16,2017-07-24,62.0,MG,55.0,marketing,1985.0,375.43,1190.0,United States,,Dustin Brinkmann,Central
DMSQ0TSG,Cecily Lampkin,MG Advanced,Isdom,Won,2017-07-16,2017-08-12,3146.0,MG,3393.0,medical,2002.0,3178.24,4540.0,United States,,Dustin Brinkmann,Central
XORHQFNJ,Cecily Lampkin,MG Advanced,Funholding,Lost,2017-07-17,2017-08-05,0.0,MG,3393.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Dustin Brinkmann,Central
ZFRPQV2M,Cecily Lampkin,MG Special,Funholding,Won,2017-07-17,2017-11-03,51.0,MG,55.0,finance,1991.0,2819.5,7227.0,United States,Golddex,Dustin Brinkmann,Central
8D8JOXP6,Cecily Lampkin,MG Special,No Acct Name Entered,Engaging,2017-07-19,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
IPHP2GVT,Cecily Lampkin,MG Special,No Acct Name Entered,Engaging,2017-07-19,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
UJ58VMZT,Cecily Lampkin,GTX Plus Basic,No Acct Name Entered,Engaging,2017-07-21,,,GTX,1096.0,,,,,,,Dustin Brinkmann,Central
E8GD44YC,Cecily Lampkin,GTX Plus Basic,No Acct Name Entered,Engaging,2017-07-21,,,GTX,1096.0,,,,,,,Dustin Brinkmann,Central
A3T91VUM,Cecily Lampkin,MG Special,No Acct Name Entered,Engaging,2017-07-21,,,MG,55.0,,,,,,,Dustin Brinkmann,Central
